Index,GNI_real,GDP_real,INDPRO,IPFPNSS_1,IPFPNSS_2,IPFINAL_1,IPFINAL_2,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,ICSA ,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOV,CES0600000007,AWOTMAN,AWHMAN,CES0600000008,CES2000000008,CES3000000008,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,DPCERA3M086SBEA,RETAILx,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,ISRATIOx,UMCSENTx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,DTCOLNVHFNM,DTCTHFNM,INVEST,KR.MIR,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTH,EXKRUSx,EXKRJPx,EXKREUx,EXKRCNx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,KOSPI,KOSPIdivyield,KOSPIPE,VKOSPI,US.FFR
2006.10.1,1337548.937,1341316.093,71.355,89.1,73.3,94.8,104.6,104.6,142.2,83.8,95.5,58.8,142.2,83.8,71.142,72.796,118.3,116.36,69283,0.47,62.7,5044.7,3.3,3.080699769,7,515,286,205,81,21292.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182645.5,,2640750,2968265,2649265,92347088,73.002,,333597.5,1110360.9,14515.281,37997.2,,-3060.1,,,132252.8,0.098599279,,429295,498290.3,4.48,4.75,4.56,4.63,4.64,4.62,4.79,4.93,7.72,0.27,0.08,0.15,0.16,0.14,0.31,0.45,3.24,120.4,944.2,803.47,1200.79,,80.49,85.95,85.02,78.86,56.34,78.98,76.496,71.909,87.656,85.188,75.221,88.196,77.131,77.398,76.582,76.6,7.9,0.6,0.5,1354.04,1.74,10.82,18.763,5.25
2006.11.1,1337548.937,1341316.093,71.03,91.4,73.8,95.2,100.5,100.5,133.8,80.4,94.7,58.1,133.8,80.4,70.806,72.028,113.8,116.041,70429,0.43,62.6,5079,3.2,3.135827644,4,486,290,212,78,21403.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182645.5,,2915339,1763557,2190547,91156210,73.599,,337666,1123714.6,14761.44,39721.1,,947.3,,,132252.8,0.098599279,,436398.1,503203,4.47,4.75,4.58,4.7,4.7,4.72,4.91,5.05,7.84,0.28,0.11,0.23,0.23,0.25,0.44,0.58,3.37,121.45,929.9,798.99,1222.96,,80.09,85.51,84.01,78.08,56.83,78.91,76.125,72.465,87.151,85.104,74.408,88.196,77.131,77.549,76.734,76.6,7.9,0.6,0.5,1403.93,1.66,11.35,15.059,5.25
2006.12.1,1337548.937,1341316.093,68.549,89.2,74,89.8,97,97,129.9,80,93.5,56.8,129.9,80,68.372,71.182,114.9,111.45,54686,0.42,61.5,5040.6,3.3,3.219880967,5,467,327,236,91,21263.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182645.5,,2790421,2564292,3308050,92905912,75.92,,351588.5,1138295.5,14909.303,51869.5,,13540.8,,,132252.8,0.098599279,,443348.2,511172.8,4.49,4.9,4.65,4.85,4.85,4.82,4.95,5.18,7.97,0.41,0.16,0.36,0.36,0.33,0.46,0.69,3.48,121.68,929.6,781.83,1222.24,,80.17,85.68,83.76,78.57,58.41,78.875,76.348,72.465,87.235,85.27,74.778,88.196,77.279,77.625,76.886,76.6,7.9,0.6,0.5,1418.83,1.66,11.4,15.905,5.24
2007.1.1,1323372.113,1362183.321,69.159,89.6,74.2,97,97,97,129.9,79.5,95.7,56.5,129.9,79.5,69.088,71.078,114.8,113.313,69160,0.37,60.9,5020.3,3.6,3.180281021,3,530,333,243,90,21129.1,83527,,,,,,,,,,,,,,,,,,,,,,,,12038,1530,2716,2533,5259,184884.4,,2952551,1518068,2941898,91599138,77.489,,353494.2,1143814.9,14952.611,48689.8,,11820.2,,,134590.5,0.098804983,,442116.3,519904.5,4.63,5.07,4.8,4.98,4.98,4.97,5.04,5.32,8.11,0.44,0.17,0.35,0.35,0.34,0.41,0.69,3.48,121.1,940.9,773.1,1220.07,,80.34,86.03,83.58,74.32,51.84,78.54,76.496,72.465,87.319,86.188,74.926,88.106,77.429,77.851,77.038,76.7,-1.8,0.7,2,1379.25,1.75,10.82,17.332,5.25
2007.2.1,1323372.113,1362183.321,69.895,91.6,75.4,98.9,99.8,99.8,136.5,80.7,97.9,56.6,136.5,80.7,69.945,70.081,115.4,112.724,60219,0.39,60.7,4978.8,3.7,3.252127713,5,529,340,243,97,21021.2,55378,,,,,,,,,,,,,,,,,,,,,,,,29789,2324,5702,8748,13015,184884.4,,2657866,3502339,3134785,93548394,75.944,,350734.7,1154108.8,14985.118,46907.2,,7600.8,,,134590.5,0.098804983,,445113.7,526417.7,4.6,5.11,4.85,4.96,4.96,4.91,5.01,5.28,8.08,0.51,0.25,0.36,0.36,0.31,0.41,0.68,3.48,120.72,938.3,793.89,1241.89,,80.82,86.64,83.76,76.32,55.88,78.585,77.017,72.535,87.319,86.355,75.59,88.106,77.727,78.229,77.19,76.7,-1.8,0.7,2,1434.89,1.68,11.3,17.142,5.26
2007.3.1,1323372.113,1362183.321,69.606,90.9,74.9,95.9,97.7,97.7,130.1,78.9,95.5,56.4,130.1,78.9,69.314,73.151,111.2,112.239,90201,0.52,61.7,5017.8,3.5,3.312341986,5,494,353,256,97,21292.9,63373,,,,,,,,,,,,,,,,,,,,,,,,49827,4212,9820,14013,21782,184884.4,,2956047,5926551,4204143,98518339,76.835,,335446.8,1162429.3,15006.058,50807.8,,13864.5,,,134590.5,0.098804983,,446559.6,529341.4,4.6,5.11,4.85,4.89,4.89,4.79,4.94,5.2,7.99,0.51,0.25,0.29,0.29,0.19,0.34,0.6,3.39,118.96,940.3,797,1253.94,,80.91,86.64,84.93,79.65,59.01,80.255,77.464,72.535,88.328,86.355,75.59,88.016,78.474,78.834,77.265,76.7,-1.8,0.7,2,1431.62,1.64,11.62,19.948,5.26
2007.4.1,1358041.662,1382008.275,70.731,91.2,75.4,94.2,100.4,100.4,132.7,81.9,95,57.7,132.7,81.9,70.347,75.172,114.3,113.032,88039,0.52,62.6,5080.2,3.4,3.155227945,4,522,302,212,90,21525.5,57814,,,,,,,,,,,,,,,,,,,,,,,,69013,6175,17144,17479,28215,187942,,3078958,6477039,2914660,102224664,75.208,,305602.5,1165291,14985.545,50815.1,,14370.3,,,144809.4,0.104781862,,448897.8,537328.3,4.69,5.12,4.9,4.97,4.97,4.94,5.07,5.34,8.11,0.43,0.21,0.28,0.28,0.25,0.38,0.65,3.42,119.88,929.4,778.33,1266.91,,80.74,86.55,85.78,82.62,63.87,82.435,77.761,72.535,90.599,86.521,75.96,88.016,78.698,78.985,77.418,77.6,0.8,1.9,1.9,1517.12,1.78,13.21,18.505,5.25
2007.5.1,1358041.662,1382008.275,71.107,90.7,76,96.8,100.4,100.4,130.9,83.6,96.7,57.9,130.9,83.6,70.746,75.355,114.3,112.892,89251,0.54,63,5124.6,3.2,3.227892532,4,477,309,219,90,21670.9,53799,,,,,,,,,,,,,,,,,,,,,,,,100210,8041,30523,21777,39869,187942,,3047498,11084048,3204688,111953131,74.74,,301184.5,1171148.4,15046.359,48721.5,,10234.9,,,144809.4,0.104781862,,450369,548779.9,4.61,5.23,4.95,5.11,5.11,5.1,5.22,5.49,8.25,0.62,0.34,0.5,0.5,0.49,0.61,0.88,3.64,120.27,929.9,764.75,1249,,80.66,86.55,86.62,83.34,64.48,83.53,77.836,73.089,91.357,86.521,75.96,87.385,78.846,79.06,77.494,77.6,0.8,1.9,1.9,1614.94,1.61,14.47,17.767,5.25
2007.6.1,1358041.662,1382008.275,70.532,88.9,76.7,93,98.7,98.7,128.7,81,96.5,58.5,128.7,81,70.126,75.59,113.2,111.253,79311,0.53,63.1,5120.3,3.2,3.493534229,4,417,365,257,108,21744,49547,,,,,,,,,,,,,,,,,,,,,,,,130436,9934,42943,25252,52307,187942,,2820642,9062019,2836888,118806604,76.226,,302511.7,1190080.2,15289.586,50636.7,,12472.5,,,144809.4,0.104781862,,453063.8,560218.7,4.54,5.25,4.91,5.15,5.15,5.24,5.48,5.64,8.42,0.71,0.37,0.61,0.61,0.7,0.94,1.1,3.88,120.47,926.8,752.43,1245.99,,80.57,86.38,86.45,84.42,66.21,83.095,77.836,73.089,91.693,86.521,75.887,87.205,78.921,79.06,77.569,77.6,0.8,1.9,1.9,1754.28,1.56,14.9,20.59,5.25
2007.7.1,1384128.754,1395220.226,71.325,92.3,77.3,97,98.4,98.4,130.4,81.3,97.5,58.9,130.4,81.3,70.994,74.912,112.7,109.387,81612,0.47,62.9,5136.7,3.3,3.354593459,3,457,346,244,102,21742.5,60615,,,,,,,,,,,,,,,,,,,,,,,,130436,9934,42943,25252,52307,189986.9,,2997237,3865446,3084856,121098429,73.632,,302375.6,1200892.7,15369.656,49232.9,,12296.3,,,147076.3,0.105414398,,455971.5,563057.1,4.67,5.26,4.96,5.29,5.29,5.35,5.52,5.75,8.51,0.59,0.29,0.62,0.62,0.68,0.85,1.08,3.84,120.39,923.2,774.56,1266.91,,80.57,86.47,86.03,86.52,70.12,83.02,78.134,73.367,92.114,86.521,76.33,87.295,79.07,79.212,77.646,77.9,2.3,0.8,1.3,1911.56,1.37,16.88,23.605,5.26
2007.8.1,1384128.754,1395220.226,73.629,92.7,78.3,98,101.4,101.4,142.8,82.7,98.9,60.9,142.8,82.7,73.262,78.876,111,112.161,95549,0.58,62,5091.7,3.1,3.168006567,5,460,305,215,90,21455.7,51494,,,,,,,,,,,,,,,,,,,,,,,,130436,9934,42943,25252,52307,189986.9,,3165077,7178357,2891816,126265774,74.346,,298066.1,1208052.8,15446.665,49243.4,,12364,,,147076.3,0.105414398,,460929.6,561972.9,4.92,5.42,5.06,5.29,5.3,5.28,5.42,5.7,8.42,0.5,0.14,0.37,0.38,0.36,0.5,0.78,3.5,118.04,939.9,809.91,1282.26,,80.74,86.55,86.29,86.67,67.34,82.105,78.208,73.367,91.945,86.438,76.477,87.926,79.144,79.287,77.798,77.9,2.3,0.8,1.3,1815.02,1.41,16.35,34.55,5.02
2007.9.1,1384128.754,1395220.226,73.299,87.4,77.2,94,99.6,99.6,136.6,80.8,94.8,61.6,136.6,80.8,73.038,76.696,110.1,110.508,76807,0.56,62.3,5121,3,3.324599836,7,422,306,203,103,21629,45062,,,,,,,,,,,,,,,,,,,,,,,,130436,9934,42943,25252,52307,189986.9,,2861284,3840133,4705548,130133239,74.115,,299048,1219265.1,15501.432,51017.2,,12216.5,,,147076.3,0.105414398,,462807,565800.6,4.98,5.61,5.17,5.4,5.39,5.39,5.52,5.85,8.54,0.63,0.19,0.42,0.41,0.41,0.54,0.87,3.56,117.55,920.7,796.73,1302.88,,81.81,88.04,86.45,91.29,73.45,81.385,78.655,73.367,92.029,86.521,77.364,88.286,79.294,79.287,77.873,77.9,2.3,0.8,1.3,1879.03,1.35,16.99,31.312,4.94
2007.10.1,1416227.742,1419685.04,76.758,93.6,78.4,98.4,106.8,106.8,147.3,82.8,97.8,64.3,147.3,82.8,76.566,77.208,117.5,116.815,116221,0.61,62.6,5127.6,3,3.180867747,8,472,266,175,91,21701.1,60821,,,,,,,,,,,,,,,,,,,,,,,,130436,9934,42943,25252,52307,191885,,3617163,4043661,4028420,132815830,72.256,,297999.3,1229742.1,15605.27,52200.7,,16612.4,,,156018.4,0.109896488,,467870.9,579095.8,5,5.7,5.16,5.4,5.34,5.42,5.56,5.98,8.6,0.7,0.16,0.4,0.34,0.42,0.56,0.98,3.6,118.17,907.4,791.11,1309.92,,81.32,87.44,86.88,93.45,77.94,81.96,78.803,73.576,92.366,86.521,77.659,88.467,79.368,79.439,77.95,78.6,2.6,-0.7,0.9,2004.55,1.28,18.22,30.441,4.76
2007.11.1,1416227.742,1419685.04,76.669,93.4,78.6,100,105.1,105.1,142,82.9,100.3,63.9,142,82.9,76.523,77.635,120.5,116.287,94331,0.56,62.5,5126.4,3,3.070423751,4,481,256,177,79,21822.7,55828,,,,,,,,,,,,,,,,,,,,,,,,459792,55087,192616,91987,120102,191885,,3583820,3761572,3374501,134567760,70.996,,299714.7,1250790.1,15872.367,51979.8,,15887,,,156018.4,0.109896488,,472698.3,579760.4,5,5.77,5.16,5.45,5.36,5.54,5.61,6.16,8.72,0.77,0.16,0.45,0.36,0.54,0.61,1.16,3.72,115.64,929.6,846.51,1371.76,,81.89,88.04,87.8,100.17,86.47,81.615,78.803,73.924,93.796,86.605,77.512,89.096,79.443,79.513,78.177,78.6,2.6,-0.7,0.9,1924.84,1.38,16.89,35.682,4.49
2007.12.1,1416227.742,1419685.04,76.256,94.5,78.6,101.1,100.6,100.6,134.4,83.3,104.4,65,134.4,83.3,76.395,75.17,124.7,114.297,67747,0.52,61.3,5059.2,3.1,3.235055491,3,429,312,231,81,21691.7,50502,,,,,,,,,,,,,,,,,,,,,,,,555792,62842,239709,108203,145038,191885,,3237798,6370459,3735668,138572104,72.363,,307809.3,1269522.5,16049.386,56399,,18947.4,,,156018.4,0.109896488,,474094.4,582511.9,4.99,6.25,5.2,5.7,5.6,5.89,5.82,6.73,9.16,1.26,0.21,0.71,0.61,0.9,0.83,1.74,4.17,114.37,938.2,833.33,1381.26,,82.38,88.65,88.56,101.83,86.26,80.455,79.101,74.13,94.974,86.688,78.029,89.096,79.592,79.664,78.33,78.6,2.6,-0.7,0.9,1903.99,1.39,16.84,29.45,4.24
2008.1.1,1395202.986,1447604.207,77.743,93.6,80.1,102.4,103.8,103.8,140.1,84.8,101.9,65.6,140.1,84.8,77.918,76.499,121.4,117.294,91136,0.47,60.5,5053.5,3.3,3.157827085,3,481,299,223,76,21486.1,94247,,,,,,,,,,,,,186.3,28.6,203,2077950,2097681,1859455,,,,,,20876,1401,4376,9088,6011,193903.4,,3677307,2715482,4596208,149677290,73.071,,305868,1286407.8,16186.931,53108.2,,13734.8,461168,447922,161292.9,0.11142058,,473606.9,585721.3,4.99,6.54,5.27,5.47,5.47,5.44,5.56,6.64,8.78,1.55,0.28,0.48,0.48,0.45,0.57,1.65,3.79,111.37,943.9,889.09,1402.31,,82.8,89,89.74,105.58,87.22,81.15,79.472,74.13,96.236,87.438,78.546,90.448,79.891,80.043,78.481,79.6,4.3,3.2,0.6,1732.29,1.62,14.48,29.459,3.94
2008.2.1,1395202.986,1447604.207,77.377,87.5,79.9,106.4,102.1,102.1,140.8,81.7,104.6,65.2,140.8,81.7,77.262,79.97,120.2,114.228,88626,0.56,60.4,5005.8,3.5,3.148582826,8,514,315,239,76,21376.7,61003,,,,,,,,,,,,,156.6,25.2,170.1,2054128.667,2095164,1840506,,,,,,34122,3978,8661,12661,8822,193903.4,,3133284,5159366,3697860,152683201,75.928,,304580.7,1309161.7,16411.499,49614.9,,12136.6,461168,447922,161292.9,0.11142058,,476919.4,593978.1,4.97,5.82,4.99,5,5,5.06,5.28,6.27,8.54,0.85,0.02,0.03,0.03,0.09,0.31,1.3,3.57,110.47,937.3,889.7,1423.52,,83.37,89.79,91.43,109.26,90.07,84.115,79.771,74.062,96.152,87.771,78.768,90.719,80.189,80.345,78.634,79.6,4.3,3.2,0.6,1689.53,1.54,15.23,30.389,2.98
2008.3.1,1395202.986,1447604.207,78.381,86.4,79.9,103.1,107.4,107.4,146.5,84.5,103.4,65.5,146.5,84.5,78.471,77.271,118.4,115.823,106213,0.55,61.4,5082.9,3.4,3.189896143,9,507,312,226,86,21607.8,73241,,,,,,,,,,,,,180.4,28.6,197.3,2096071.333,2125416,1913545,,,,,,51438,5040,13579,17209,15610,193903.4,,3753598,4352211,3809410,154129654,74.961,,299792.8,1324032.7,16444.547,49303.7,,12931.8,461168,447922,161292.9,0.11142058,,480414.6,587362,4.97,5.63,4.98,5.05,5.05,5.15,5.36,6.13,8.54,0.66,0.01,0.08,0.08,0.18,0.39,1.16,3.57,103.68,991.7,1000.2,1565,,84.19,90.23,94.97,119.23,96.37,87.96,80.515,74.13,96.741,87.855,79.138,91.71,81.233,81.252,78.785,79.6,4.3,3.2,0.6,1651.15,1.54,15.39,30.757,2.61
2008.4.1,1440116.83,1470022.557,78.601,85.5,80,104.3,108.4,108.4,148.9,85.2,105.7,65.6,148.9,85.2,78.628,76.939,117.9,116.596,94628,0.54,62.3,5101.9,3.2,3.128936382,6,514,278,193,85,21856.6,71406,,,,,,,,,,,,,182.4,29.3,200,2100160.667,2105364,1876461,,,,,,85628,19630,20065,21661,24272,193671.7,,4066184,2821456,3898711,154582530,76.568,,298474.4,1339434.9,16543.995,49911.9,,13387.6,478072,464035,165862,0.112829561,,485302.9,593822.9,4.99,5.83,5.05,5.07,5.06,4.98,5.17,5.91,8.46,0.84,0.06,0.08,0.07,-0.01,0.18,0.92,3.47,102.55,999.7,961.76,1556.23,,84.93,90.92,98.26,126.09,103.86,93.92,80.962,74.201,97.834,87.855,79.95,91.349,81.457,81.403,79.013,81.1,0.7,-1.2,0.9,1776.58,1.67,14.47,25.1,2.28
2008.5.1,1440116.83,1470022.557,77.583,86.7,79.9,100.5,104.7,104.7,141.2,84.5,102.5,65.6,141.2,84.5,77.429,78.45,117.8,112.242,93868,0.64,62.7,5126.2,3.1,2.989171371,3,489,273,205,68,22000.6,60298,,,,,,,,,,,,,172.2,30.6,187.7,2118999,2116281,1892189,,,,,,111627,25899,26878,24793,34057,193671.7,,3680430,3443800,3623385,155948527,78.851,,304239.8,1356612.9,16619.048,54088.5,,17681.6,478072,464035,165862,0.112829561,,489620.6,588035.5,4.97,5.85,5.06,5.17,5.07,5.28,5.5,6.22,8.89,0.88,0.09,0.2,0.1,0.31,0.53,1.25,3.92,98.23,1031.4,977.03,1599.6,,86.24,92.32,102.66,145.88,119.32,98.07,81.63,74.963,101.031,88.105,81.28,92.25,81.681,81.705,79.165,81.1,0.7,-1.2,0.9,1846.75,1.64,14.69,22.279,1.98
2008.6.1,1440116.83,1470022.557,76.816,80.5,79.2,98.1,105.1,105.1,137.9,85.7,103.6,65.2,137.9,85.7,76.557,79.254,114.5,111.704,97458,0.6,62.7,5121.9,3.1,2.946283477,1,491,279,215,64,22040.6,61035,,,,,,,,,,,,,174.8,28.6,189.1,2120382.667,2138913,1889947,,,,,,132260,30952,32244,26051,43013,193671.7,,3581212,9214799,3971028,162360555,83.206,,305514.3,1369728.1,16673.298,52599.8,,16364.1,478072,464035,165862,0.112829561,,494953.7,611432,4.95,5.84,5.13,5.46,5.22,5.7,5.89,6.68,9.42,0.89,0.18,0.51,0.27,0.75,0.94,1.73,4.47,98.9,1043.4,981.79,1647.06,,86.49,92.75,105.18,154.11,128.22,101.03,82.151,75.033,104.649,88.105,82.388,92.431,81.831,81.856,79.394,81.1,0.7,-1.2,0.9,1758.17,1.81,13.31,23.79,2
2008.7.1,1466017.474,1497057.044,76.355,83.5,80.2,104.9,103.2,103.2,132.4,87.9,107,63.6,132.4,87.9,76.032,81.827,120,109.452,95618,0.52,62.5,5133.1,3.1,3.03157226,1,469,304,242,62,22034.3,74507,,,,,,,,,,,,,183.7,28.4,198.9,2123964.333,2131698,1897474,,,,,,155065,35340,43248,27153,49324,193592.1,,3762143,7964008,4858000,168674165,80.595,73.7,306584.4,1378914.3,16664.221,53433,,17287.7,503145,475414,168585.8,0.112611474,,498816.4,590638.7,4.98,5.95,5.23,5.84,5.41,5.96,6.03,6.99,9.84,0.97,0.25,0.86,0.43,0.98,1.05,2.01,4.86,99.65,1008.5,932.85,1571.04,,87.06,93.55,107.71,156.42,130.08,107.06,82.747,75.172,105.91,88.188,83.423,93.601,82.128,82.235,79.545,81.9,-5.7,1.2,0.6,1569.6,1.9,12.67,25.73,2.01
2008.8.1,1466017.474,1497057.044,76.436,85.7,80.3,104.9,101.9,101.9,141.4,84.1,106.6,63.9,141.4,84.1,76.166,80.875,118.2,108.971,90468,0.61,61.7,5088.7,3.1,3.102811266,1,452,317,240,77,21752,56375,,,,,,,,,,,,,164.7,28,174.5,2125986.333,2150519,1904466,,,,,,177151,37749,55939,28581,54882,193592.1,,3576943,4709002,3202998,171134377,82.284,92.3,304538.7,1386101.1,16781.291,55444.2,,18963.3,503145,475414,168585.8,0.112611474,,502479.5,597132.5,5.21,6.15,5.36,5.87,5.44,5.77,5.91,7.11,10,0.94,0.15,0.66,0.23,0.56,0.7,1.9,4.79,98.8,1081.8,987.9,1590.25,,86.89,93.02,106.78,144.07,112.62,107.075,82.598,75.242,102.882,88.272,82.906,92.61,82.277,82.235,79.697,81.9,-5.7,1.2,0.6,1537.55,2.12,11.46,24.775,2
2008.9.1,1466017.474,1497057.044,75.543,85.1,79.6,105.6,98.6,98.6,132.2,81.8,107.7,63.5,132.2,81.8,75.094,81.548,118.2,107.657,103047,0.61,61.8,5075.9,3,3.014710927,1,445,283,204,79,21852.1,59226,,,,,,,,,,,,,170.8,26,185.6,2134380.333,2148035,1905268,,,,,,195885,39271,60782,31056,64776,193592.1,,3621316,5583936,2897556,173235976,83.804,91,307067.8,1395719.2,16882.407,58349.4,,19208.8,503145,475414,168585.8,0.112611474,,506379.7,582017.2,5.21,6.38,5.35,5.9,5.48,5.81,5.99,7.46,10.44,1.17,0.14,0.69,0.27,0.6,0.78,2.25,5.23,92.25,1187.7,1144.22,1707.2,,87.64,93.11,107.96,140.02,96.28,106.925,82.673,75.31,100.609,88.355,82.831,94.141,82.352,82.537,79.773,81.9,-5.7,1.2,0.6,1446.56,2.15,11.25,31.324,1.81
2008.10.1,1462688.539,1462332.126,75.814,84,79.2,108.6,103.8,103.8,139,83,108.4,61.7,139,83,75.374,83.066,114.1,111.242,100370,0.56,62.1,5065.8,3,3.080803547,3,470,272,191,81,21918.4,68138,,,,,,,,,,,,,183.6,30.2,200.4,2143586.667,2177527,1902492,,,,,,217631,40792,70259,32657,73923,186285.5,,3431965,607315,2908009,169388059,86.435,78.2,310565.5,1403984.2,16997.799,53287.3,,14002.1,513883,481352,168338.5,0.115116462,,509177.8,543518.4,4.88,7.07,5.22,5.66,5.2,5.09,5.53,7.95,11.08,2.19,0.34,0.78,0.32,0.21,0.65,3.07,6.2,80.84,1291.4,1306.03,1664.36,,89.69,93.9,110.16,133.81,67.54,106.465,82.598,75.381,100.358,88.522,82.537,95.133,82.501,82.613,80.001,82.3,-8.8,-2,-0.4,1201.7,2.66,8.84,61.136,0.97
2008.11.1,1462688.539,1462332.126,67.569,80.4,78.4,102.6,91.7,91.7,112.5,79.3,105.2,53.8,112.5,79.3,66.98,77.546,108.8,98.574,83773,0.5,62,5054.9,3,3.145715141,3,464,291,209,82,21919,66247,,,,,,,,,,,,,171.5,27.1,185.2,2139033.667,2182187,1895402,,,,,,250034,42395,86690,38068,82881,186285.5,,2680712,216368,2651894,165492612,93.479,73.2,316330.9,1426165.1,17313.082,58438.6,,16330.4,513883,481352,168338.5,0.115116462,,511993.9,534942.7,4,7.35,4.52,5.33,5.03,4.97,5.73,8.56,11.98,3.35,0.52,1.33,1.03,0.97,1.73,4.56,7.98,77.28,1482.7,1553.79,1912.61,,89.85,93.11,105.69,115.26,49.9,104.865,82.375,76.075,95.647,88.605,81.502,95.223,82.725,82.915,80.153,82.3,-8.8,-2,-0.4,1073.95,2.71,8.57,70.3,0.39
2008.12.1,1462688.539,1462332.126,60.269,74.1,77.1,96.4,85.7,85.7,96,81.1,100.9,45.8,96,81.1,59.392,74.676,103,88.176,67136,0.32,60.6,5008.4,3.3,2.998943691,3,498,295,227,68,21703.1,93060,,,,,,,,,,,,,177.8,23.4,189.5,2207246,2206992,1991498,,,,,,371285,48417,149163,60872,112833,186285.5,,3180011,1445000,2520149,162308397,95.217,68,323725.9,1436298.3,17436.095,64846.3,,8338,513883,481352,168338.5,0.115116462,,515264,559751.8,3.27,6.93,3.33,4.08,3.99,3.97,4.87,8.35,12.3,3.66,0.06,0.81,0.72,0.7,1.6,5.08,9.03,77.27,1257.5,1393.89,1776.22,,89.77,92.84,101.98,103.42,39.42,101.44,82.375,76.769,92.029,88.689,81.428,97.745,82.8,83.217,80.229,82.3,-8.8,-2,-0.4,1114.9,2.58,8.99,56.329,0.16
